id_pedido,id_cliente,id_vendedor,data_pedido,status_pedido
88992,2511,28,2022-04-27,ganho
88993,7949,11,2024-10-09,ganho
88994,1420,154,2024-04-18,em_negociacao
88995,13244,41,2022-08-15,ganho
88996,6620,72,2022-06-15,ganho
88997,1742,81,2022-01-30,ganho
88998,21201,144,2023-11-22,em_negociacao
88999,21104,93,2023-07-05,ganho
89000,15588,138,2024-10-31,em_negociacao
89001,10752,59,2024-04-09,ganho
89002,4380,195,2024-08-26,ganho
89003,5675,33,2025-05-31,ganho
89004,24153,139,2025-05-10,em_negociacao
89005,8396,100,2023-10-15,ganho
89006,2929,163,2024-05-04,ganho
89007,10076,17,2023-05-13,ganho
89008,10297,76,2024-02-24,ganho
89009,13129,30,2025-06-24,ganho
89010,16220,122,2025-07-11,ganho
89011,22339,47,2022-05-03,ganho
89012,5677,190,2024-09-24,ganho
89013,24166,88,2022-06-13,em_negociacao
89014,22051,136,2023-04-02,ganho
89015,15148,181,2024-09-02,ganho
89016,14928,168,2023-08-15,ganho
89017,3845,80,2024-03-16,ganho
89018,1989,159,2022-07-16,ganho
89019,2922,164,2025-07-28,em_negociacao
89020,12797,77,2025-01-19,ganho
89021,13504,178,2023-09-25,ganho
89022,9518,75,2023-10-16,ganho
89023,11742,35,2023-10-05,ganho
89024,15268,13,2023-01-10,ganho
89025,923,107,2023-04-26,ganho
89026,9915,113,2024-02-27,ganho
89027,1840,74,2024-01-29,ganho
89028,3949,164,2024-07-06,ganho
89029,24825,168,2023-01-28,ganho
89030,7130,135,2024-05-31,ganho
89031,12746,69,2025-01-27,ganho
89032,11775,177,2022-05-17,ganho
89033,21565,90,2024-08-03,cancelado
89034,5680,156,2023-01-16,ganho
89035,10365,4,2022-11-11,cancelado
89036,9920,75,2024-11-14,ganho
89037,14788,98,2024-10-10,ganho
89038,21764,50,2024-01-12,ganho
89039,2022,156,2022-11-18,em_negociacao
89040,2722,22,2024-01-29,ganho
89041,12224,154,2023-08-06,ganho
89042,20421,36,2024-06-27,em_negociacao
89043,7140,182,2024-08-07,ganho
89044,24673,174,2024-10-17,ganho
89045,1483,158,2024-12-10,ganho
89046,15784,58,2023-09-26,em_negociacao
89047,15665,3,2023-03-08,ganho
89048,10031,71,2024-10-05,ganho
89049,20370,123,2024-08-17,cancelado
89050,21623,136,2024-12-23,ganho
89051,11678,83,2025-07-30,ganho
89052,23271,160,2025-02-28,ganho
89053,15045,173,2023-03-14,ganho
89054,1642,92,2023-05-23,ganho
89055,18502,32,2022-11-09,cancelado
89056,7280,61,2025-07-27,em_negociacao
89057,15110,151,2023-10-07,ganho
89058,10925,107,2025-09-24,ganho
89059,2179,13,2024-12-08,em_negociacao
89060,24498,161,2023-04-07,ganho
89061,12765,64,2024-05-04,ganho
89062,24761,191,2022-12-09,ganho
89063,2773,88,2023-03-30,em_negociacao
89064,21037,78,2023-07-28,ganho
89065,20552,132,2024-10-13,ganho
89066,14620,15,2024-07-10,ganho
89067,17853,78,2022-06-17,ganho
89068,19660,181,2025-05-20,ganho
89069,19114,72,2023-08-17,em_negociacao
89070,6256,104,2022-07-23,ganho
89071,16934,152,2023-09-04,ganho
89072,24351,104,2024-01-08,ganho
89073,7841,39,2022-09-05,ganho
89074,2016,122,2023-01-11,ganho
89075,18267,180,2023-03-31,ganho
89076,1682,78,2023-10-01,cancelado
89077,15055,197,2022-05-31,em_negociacao
89078,2304,19,2024-12-15,ganho
89079,2925,126,2024-02-10,em_negociacao
89080,10286,46,2023-11-17,ganho
89081,23220,150,2025-05-21,ganho
89082,20217,69,2024-01-24,ganho
89083,23666,172,2025-06-26,ganho
89084,21231,80,2023-11-10,ganho
89085,17706,85,2025-05-28,ganho
89086,3403,96,2022-07-20,ganho
89087,16911,36,2025-01-02,em_negociacao
89088,24993,88,2025-07-19,ganho
89089,7613,34,2024-10-02,em_negociacao
89090,19113,114,2023-02-12,ganho
89091,3680,189,2024-09-13,ganho
89092,13816,10,2025-09-04,ganho
89093,20151,181,2022-08-04,ganho
89094,23809,41,2023-02-27,em_negociacao
89095,14261,51,2025-09-29,ganho
89096,5497,191,2025-07-18,ganho
89097,1873,45,2025-01-04,em_negociacao
89098,2906,85,2024-10-12,cancelado
89099,1606,83,2024-10-02,em_negociacao
89100,15856,58,2024-07-28,ganho
89101,20871,194,2025-05-02,ganho
89102,2745,178,2023-12-08,ganho
89103,12816,66,2024-11-15,cancelado
89104,2897,23,2022-09-22,ganho
89105,2418,48,2024-12-20,ganho
89106,9826,95,2025-07-27,ganho
89107,4345,146,2022-07-18,ganho
89108,7153,113,2025-03-05,ganho
89109,5870,72,2023-11-27,ganho
89110,8361,194,2023-07-01,ganho
89111,24699,57,2024-09-11,ganho
89112,14232,16,2022-09-11,ganho
89113,21434,165,2022-11-23,ganho
89114,4389,140,2024-08-07,ganho
89115,5147,163,2022-10-09,ganho
89116,23682,21,2024-08-10,ganho
89117,393,110,2023-03-06,ganho
89118,19877,154,2023-12-14,ganho
89119,16758,116,2023-10-26,ganho
89120,23921,66,2025-07-23,em_negociacao
89121,5444,62,2025-02-13,em_negociacao
89122,18207,197,2022-07-06,ganho
89123,12757,143,2025-01-12,ganho
89124,19157,15,2023-05-25,ganho
89125,22328,59,2022-01-15,ganho
89126,17167,75,2024-05-29,ganho
89127,22738,28,2022-11-03,ganho
89128,8960,130,2022-06-06,ganho
89129,18737,121,2024-06-29,ganho
89130,14444,80,2023-10-21,em_negociacao
89131,20248,26,2024-02-21,em_negociacao
89132,341,183,2022-03-21,em_negociacao
89133,22158,49,2023-08-19,em_negociacao
89134,13300,41,2022-11-09,ganho
89135,5234,149,2023-05-26,ganho
89136,4674,42,2024-12-09,ganho
89137,9941,112,2024-05-21,ganho
89138,2051,67,2023-05-18,ganho
89139,18132,103,2024-03-10,ganho
89140,12310,176,2023-03-08,ganho
89141,20235,176,2022-03-24,cancelado
89142,17237,33,2022-01-10,ganho
89143,5759,102,2023-09-21,ganho
89144,23569,105,2025-05-03,ganho
89145,2312,141,2022-06-28,ganho
89146,14498,84,2022-12-18,ganho
89147,1345,186,2024-09-06,ganho
89148,142,21,2022-10-01,ganho
89149,635,57,2022-04-11,ganho
89150,900,136,2023-06-02,ganho
89151,24110,77,2025-08-13,ganho
89152,16899,11,2024-08-01,ganho
89153,24617,48,2022-03-07,ganho
89154,17112,151,2024-02-24,ganho
89155,7341,177,2023-02-05,ganho
89156,11061,107,2023-11-16,ganho
89157,19914,147,2022-06-28,ganho
89158,2074,24,2023-10-09,ganho
89159,15915,84,2025-09-20,ganho
89160,17333,41,2023-10-31,ganho
89161,3827,8,2023-08-27,ganho
89162,18762,169,2023-11-16,ganho
89163,4045,129,2022-06-13,em_negociacao
89164,3656,75,2024-03-14,ganho
89165,6959,91,2024-05-22,em_negociacao
89166,22428,115,2024-03-08,em_negociacao
89167,10853,34,2024-08-18,ganho
89168,15895,131,2023-05-31,ganho
89169,1659,71,2023-03-29,ganho
89170,17429,21,2023-07-18,ganho
89171,18529,164,2022-03-30,ganho
89172,20019,120,2025-08-11,ganho
89173,7101,182,2022-08-24,em_negociacao
89174,17147,154,2025-06-20,em_negociacao
89175,20535,34,2025-05-30,ganho
89176,63,146,2022-09-09,ganho
89177,23946,57,2023-03-21,ganho
89178,21933,22,2022-12-30,ganho
89179,17234,53,2022-05-19,ganho
89180,19322,12,2022-06-11,ganho
89181,11609,183,2022-05-09,ganho
89182,11924,50,2024-02-29,em_negociacao
89183,17171,83,2022-01-24,ganho
89184,14340,45,2023-07-22,ganho
89185,16517,159,2024-07-12,em_negociacao
89186,19076,156,2024-06-12,ganho
89187,17252,184,2024-03-26,ganho
89188,11132,34,2022-08-24,ganho
89189,13760,39,2024-08-30,ganho
89190,13830,195,2024-04-04,ganho
89191,15499,146,2023-08-07,em_negociacao
89192,24757,110,2023-03-29,ganho
89193,16329,177,2025-04-24,ganho
89194,17730,122,2024-07-21,ganho
89195,21001,46,2022-03-09,ganho
89196,11273,134,2024-01-14,ganho
89197,17865,101,2024-07-01,ganho
89198,15131,132,2023-08-01,cancelado
89199,7209,95,2023-10-13,em_negociacao
89200,20973,5,2025-09-23,ganho
89201,17048,153,2023-10-22,ganho
89202,22857,180,2023-10-26,ganho
89203,23256,148,2022-06-23,ganho
89204,23399,161,2024-04-23,ganho
89205,9776,72,2024-11-04,ganho
89206,22721,151,2024-05-14,em_negociacao
89207,24513,123,2023-02-10,ganho
89208,21933,163,2024-06-13,em_negociacao
89209,18585,5,2022-02-21,cancelado
89210,4004,154,2022-02-28,ganho
89211,19419,115,2024-07-01,ganho
89212,21842,199,2025-07-27,ganho
89213,13462,106,2024-01-11,ganho
89214,2642,192,2023-09-18,ganho
89215,8367,34,2022-12-07,ganho
89216,2141,71,2024-06-05,ganho
89217,12906,56,2023-05-29,ganho
89218,24406,124,2024-09-26,ganho
89219,15161,103,2025-03-24,ganho
89220,24196,131,2023-07-02,ganho
89221,16160,79,2024-04-26,em_negociacao
89222,6283,124,2022-04-13,ganho
89223,2439,107,2022-04-23,ganho
89224,23046,10,2024-11-21,ganho
89225,8841,53,2025-05-02,ganho
89226,21904,35,2022-06-04,ganho
89227,21651,170,2024-11-28,em_negociacao
89228,15686,31,2024-03-16,ganho
89229,13567,58,2023-07-24,ganho
89230,6568,94,2022-05-14,ganho
89231,4345,26,2022-04-16,em_negociacao
89232,9095,88,2022-11-18,em_negociacao
89233,6325,91,2025-02-14,em_negociacao
89234,9827,70,2025-08-03,ganho
89235,9400,132,2025-05-09,em_negociacao
89236,2886,26,2022-07-21,ganho
89237,10655,153,2025-06-18,ganho
89238,14056,109,2022-07-11,ganho
89239,1164,98,2022-03-12,em_negociacao
89240,23623,32,2024-07-21,cancelado
89241,6613,108,2025-07-03,ganho
89242,22226,133,2024-08-15,ganho
89243,4352,1,2025-05-29,ganho
89244,17530,152,2022-11-07,ganho
89245,2702,105,2025-01-05,ganho
89246,3033,130,2025-07-25,ganho
89247,2487,127,2022-07-14,ganho
89248,18811,154,2022-04-22,ganho
89249,12577,189,2023-06-30,ganho
89250,9887,54,2024-03-28,ganho
89251,10871,193,2023-04-18,ganho
89252,13674,105,2023-03-26,ganho
89253,20990,194,2023-04-06,em_negociacao
89254,11409,22,2023-05-27,em_negociacao
89255,16581,137,2025-03-14,ganho
89256,15965,200,2022-08-23,ganho
89257,7846,31,2022-04-21,cancelado
89258,7545,16,2023-09-23,ganho
89259,22340,175,2024-08-06,ganho
89260,21094,25,2023-09-16,em_negociacao
89261,1530,170,2022-07-30,ganho
89262,20650,147,2023-10-05,ganho
89263,12039,165,2022-11-26,cancelado
89264,12598,120,2022-08-29,ganho
89265,24866,35,2022-05-01,ganho
89266,11586,134,2023-07-03,ganho
89267,16919,172,2023-09-05,ganho
89268,1080,122,2025-08-10,ganho
89269,12922,129,2024-07-23,ganho
89270,4946,127,2024-05-25,ganho
89271,14348,160,2022-01-25,em_negociacao
89272,21423,111,2025-08-18,em_negociacao
89273,9485,19,2024-09-23,ganho
89274,19078,25,2022-07-19,ganho
89275,19038,130,2024-04-08,ganho
89276,2400,45,2023-01-01,ganho
89277,4764,177,2023-01-26,ganho
89278,8059,15,2024-04-05,ganho
89279,4602,103,2022-07-24,em_negociacao
89280,12968,67,2025-01-23,em_negociacao
89281,5345,194,2022-09-13,ganho
89282,19498,103,2023-06-18,ganho
89283,21841,97,2025-02-03,ganho
89284,10061,173,2024-09-03,ganho
89285,24400,111,2024-01-29,ganho
89286,11355,140,2024-01-23,ganho
89287,19897,32,2022-09-05,ganho
89288,14584,109,2025-04-18,ganho
89289,558,41,2025-02-24,ganho
89290,12849,56,2022-01-25,ganho
89291,2903,194,2024-01-11,ganho
89292,20846,100,2022-12-01,ganho
89293,1103,145,2025-07-29,ganho
89294,2468,73,2022-06-17,cancelado
89295,6742,26,2024-12-08,ganho
89296,10718,135,2025-03-20,ganho
89297,7690,56,2024-09-04,ganho
89298,24749,59,2022-11-08,ganho
89299,8467,42,2022-06-17,ganho
89300,16355,47,2025-01-29,ganho
89301,23712,70,2024-12-17,ganho
89302,6641,119,2024-02-24,ganho
89303,16760,10,2022-10-05,ganho
89304,19840,134,2024-07-04,em_negociacao
89305,15247,142,2025-02-26,ganho
89306,7015,178,2024-02-21,ganho
89307,22540,53,2025-06-04,ganho
89308,8980,55,2022-04-30,ganho
89309,16885,150,2025-08-06,ganho
89310,20417,155,2022-07-10,ganho
89311,2183,197,2022-11-23,ganho
89312,3657,197,2023-06-03,ganho
89313,16887,114,2022-11-03,em_negociacao
89314,4655,146,2023-07-22,em_negociacao
89315,11822,50,2025-07-06,ganho
89316,943,105,2025-07-11,ganho
89317,10658,70,2025-04-05,ganho
89318,9327,16,2025-08-17,ganho
89319,19423,95,2022-08-21,ganho
89320,4617,3,2023-09-01,ganho
89321,12228,3,2024-05-31,ganho
89322,3279,82,2024-03-02,ganho
89323,10893,117,2025-05-13,ganho
89324,11852,136,2025-02-22,ganho
89325,16482,148,2025-06-05,ganho
89326,15548,16,2022-02-10,em_negociacao
89327,1353,36,2023-07-25,cancelado
89328,20447,56,2023-07-13,cancelado
89329,17320,16,2025-01-26,cancelado
89330,15381,117,2024-02-12,ganho
89331,19521,118,2025-03-12,em_negociacao
89332,12500,21,2025-05-23,ganho
89333,7187,4,2024-12-13,ganho
89334,18513,64,2022-10-03,ganho
89335,10875,44,2023-05-29,ganho
89336,20741,165,2023-08-23,em_negociacao
89337,18682,86,2024-08-26,ganho
89338,5300,180,2025-01-18,ganho
89339,24335,139,2025-05-15,ganho
89340,3536,194,2022-03-15,ganho
89341,3612,163,2023-01-22,em_negociacao
89342,18318,20,2025-05-27,em_negociacao
89343,3018,66,2022-07-12,ganho
89344,24982,24,2025-07-28,ganho
89345,2131,30,2024-01-03,ganho
89346,11008,174,2023-12-02,ganho
89347,3589,184,2023-01-22,ganho
89348,21383,148,2023-10-17,ganho
89349,24332,89,2023-11-11,ganho
89350,8646,104,2025-06-15,ganho
89351,640,94,2025-09-29,ganho
89352,5079,125,2023-08-06,em_negociacao
89353,20342,131,2024-02-22,ganho
89354,3699,41,2023-01-12,ganho
89355,10011,87,2022-11-07,ganho
89356,1802,44,2023-04-23,cancelado
89357,21584,100,2025-02-19,ganho
89358,13809,98,2023-07-04,em_negociacao
89359,15530,119,2024-10-10,em_negociacao
89360,1011,147,2023-03-16,ganho
89361,16751,161,2023-01-14,ganho
89362,21740,159,2022-11-20,ganho
89363,17425,49,2024-04-18,ganho
89364,1601,139,2022-10-02,ganho
89365,23741,146,2025-03-24,ganho
89366,2494,129,2022-11-08,ganho
89367,1370,137,2025-03-22,ganho
89368,17960,150,2024-03-14,em_negociacao
89369,9348,111,2024-02-29,ganho
89370,15163,147,2022-11-26,ganho
89371,5665,176,2022-10-11,ganho
89372,9941,77,2024-04-19,ganho
89373,21992,104,2024-01-22,ganho
89374,11446,87,2025-05-02,ganho
89375,14394,123,2023-07-15,ganho
89376,19038,161,2025-02-01,ganho
89377,19943,173,2023-03-09,ganho
89378,13699,75,2022-08-10,ganho
89379,24362,197,2022-10-07,ganho
89380,7873,97,2024-04-29,ganho
89381,4214,1,2022-07-01,ganho
89382,20915,139,2023-01-20,ganho
89383,4220,198,2025-07-10,cancelado
89384,18741,160,2022-10-28,ganho
89385,8159,99,2022-04-13,ganho
89386,9547,175,2025-05-21,ganho
89387,6968,130,2025-02-15,ganho
89388,11906,191,2024-07-18,em_negociacao
89389,7380,153,2023-07-17,ganho
89390,12646,19,2022-08-07,cancelado
89391,19633,172,2025-05-10,ganho
89392,6412,135,2022-11-16,em_negociacao
89393,21243,1,2023-10-30,em_negociacao
89394,18360,8,2025-01-15,ganho
89395,21197,192,2022-06-16,em_negociacao
89396,1438,54,2025-08-14,ganho
89397,15493,52,2023-03-20,ganho
89398,862,51,2024-07-27,ganho
89399,1174,23,2023-10-12,ganho
89400,23035,138,2024-09-07,ganho
89401,12597,135,2025-07-10,ganho
89402,21571,148,2024-08-15,ganho
89403,15332,14,2024-01-22,ganho
89404,6593,40,2022-04-29,ganho
89405,6338,87,2025-05-06,em_negociacao
89406,16911,12,2022-04-22,ganho
89407,2448,86,2023-01-01,ganho
89408,14509,161,2023-08-02,ganho
89409,11103,20,2022-11-02,ganho
89410,7212,10,2025-01-03,ganho
89411,7047,168,2024-11-26,em_negociacao
89412,5460,169,2024-12-19,em_negociacao
89413,4797,4,2022-07-04,ganho
89414,2250,131,2023-08-29,em_negociacao
89415,11521,15,2025-08-16,em_negociacao
89416,8704,200,2024-06-01,cancelado
89417,20287,81,2022-10-06,ganho
89418,12746,53,2024-06-14,em_negociacao
89419,21028,50,2022-05-24,ganho
89420,24097,34,2025-05-15,ganho
89421,15997,39,2025-09-19,ganho
89422,2801,50,2023-07-29,ganho
89423,8341,149,2024-05-07,ganho
89424,1085,165,2024-11-13,ganho
89425,4057,32,2022-07-10,ganho
89426,23134,134,2023-05-04,em_negociacao
89427,9937,8,2022-08-18,em_negociacao
89428,21035,50,2022-01-05,cancelado
89429,17510,116,2022-07-08,ganho
89430,8079,103,2025-06-26,em_negociacao
89431,3235,48,2024-02-27,ganho
89432,6391,27,2022-12-08,cancelado
89433,5241,123,2024-05-28,ganho
89434,5164,166,2022-02-26,ganho
89435,12006,86,2022-10-29,cancelado
89436,3825,67,2022-06-19,ganho
89437,524,33,2023-11-06,ganho
89438,21685,169,2022-03-09,ganho
89439,1867,76,2025-06-06,ganho
89440,22255,173,2023-11-08,ganho
89441,6888,66,2023-01-25,ganho
89442,21302,4,2025-02-01,em_negociacao
89443,14334,49,2023-02-07,em_negociacao
89444,15150,132,2023-05-01,ganho
89445,173,186,2025-05-29,ganho
89446,13835,24,2023-03-03,ganho
89447,4239,3,2023-03-21,ganho
89448,11097,43,2024-03-10,ganho
89449,10232,49,2022-03-18,em_negociacao
89450,5891,168,2023-09-15,ganho
89451,3672,172,2022-09-24,ganho
89452,2913,10,2024-08-19,em_negociacao
89453,17435,59,2022-07-17,ganho
89454,23291,61,2022-09-11,ganho
89455,15353,41,2022-06-28,em_negociacao
89456,22221,118,2023-07-19,ganho
89457,6209,64,2022-07-02,em_negociacao
89458,22577,51,2023-08-04,em_negociacao
89459,5374,25,2022-07-01,ganho
89460,16784,8,2024-10-12,ganho
89461,22476,102,2024-02-03,em_negociacao
89462,18898,58,2023-05-30,ganho
89463,9685,63,2023-03-25,ganho
89464,12698,93,2025-07-28,ganho
89465,2324,129,2024-08-28,ganho
89466,2363,77,2022-02-06,em_negociacao
89467,13494,193,2023-11-18,ganho
89468,24908,28,2022-08-17,ganho
89469,5825,8,2022-10-27,ganho
89470,1666,77,2022-07-25,ganho
89471,23769,137,2023-05-02,em_negociacao
89472,7429,44,2024-05-31,ganho
89473,576,6,2023-04-27,ganho
89474,4698,192,2024-08-26,ganho
89475,24605,127,2023-05-08,em_negociacao
89476,10899,114,2024-03-12,ganho
89477,20098,83,2024-08-07,ganho
89478,9664,121,2023-05-28,ganho
89479,532,119,2023-05-05,ganho
89480,24133,64,2023-07-08,ganho
89481,21522,182,2025-03-15,cancelado
89482,6604,106,2022-11-12,ganho
89483,18298,22,2023-08-15,ganho
89484,3783,188,2024-06-09,ganho
89485,14264,122,2023-10-04,ganho
89486,12688,36,2024-06-11,em_negociacao
89487,13188,14,2023-04-03,ganho
89488,19329,101,2023-12-07,ganho
89489,11491,156,2024-05-03,em_negociacao
89490,21903,70,2022-11-11,cancelado
89491,23156,148,2022-06-08,ganho
89492,4493,66,2023-01-15,ganho
89493,8000,150,2025-02-16,ganho
89494,17921,20,2022-12-08,ganho
89495,19544,116,2023-08-14,cancelado
89496,21292,5,2023-06-15,ganho
89497,15780,120,2025-06-19,ganho
89498,23149,69,2023-08-18,ganho
89499,22721,89,2024-07-10,ganho
89500,22482,42,2024-03-02,ganho
89501,22821,147,2025-07-31,em_negociacao
89502,3599,165,2022-05-23,ganho
89503,13149,160,2025-03-31,ganho
89504,23876,178,2024-03-12,ganho
89505,1034,126,2024-11-17,em_negociacao
89506,11279,157,2022-12-27,ganho
89507,5942,72,2022-11-18,ganho
89508,12845,64,2023-12-09,em_negociacao
89509,15067,188,2023-04-30,ganho
89510,14965,83,2023-08-29,ganho
89511,9354,11,2023-10-21,ganho
89512,12244,163,2024-04-13,ganho
89513,14564,46,2023-08-02,ganho
89514,6272,51,2024-08-01,ganho
89515,4572,152,2025-04-04,cancelado
89516,19960,187,2022-11-19,ganho
89517,14372,79,2023-02-11,ganho
89518,23825,61,2022-10-06,ganho
89519,15985,191,2024-05-28,ganho
89520,13462,199,2022-03-06,ganho
89521,24969,129,2024-09-07,cancelado
89522,11764,95,2025-04-21,ganho
89523,19121,198,2025-05-27,ganho
89524,11442,107,2023-02-10,ganho
89525,23914,40,2025-04-22,ganho
89526,18487,180,2023-12-30,ganho
89527,8586,83,2024-01-11,ganho
89528,8209,158,2022-02-02,ganho
89529,15277,59,2022-10-06,ganho
89530,5402,138,2025-03-05,ganho
89531,13899,165,2025-01-09,ganho
89532,14862,68,2024-12-15,ganho
89533,21965,63,2024-05-14,ganho
89534,9805,76,2024-06-16,ganho
89535,18962,103,2025-01-22,em_negociacao
89536,2349,31,2023-07-27,em_negociacao
89537,8158,32,2024-10-28,cancelado
89538,7449,83,2024-05-26,em_negociacao
89539,18403,177,2025-04-22,ganho
89540,3839,129,2024-05-02,ganho
89541,20878,123,2025-05-04,ganho
89542,1598,69,2024-11-20,ganho
89543,14137,179,2022-04-09,cancelado
89544,11124,109,2022-03-16,ganho
89545,15862,160,2023-12-02,ganho
89546,24273,101,2024-12-27,ganho
89547,4512,16,2022-09-23,ganho
89548,22132,87,2025-01-23,ganho
89549,24008,117,2022-02-22,ganho
89550,18788,47,2023-03-15,ganho
89551,22925,112,2024-01-26,ganho
89552,17919,82,2024-07-26,em_negociacao
89553,9726,177,2025-04-14,ganho
89554,13414,47,2022-04-26,cancelado
89555,17731,154,2025-01-25,ganho
89556,24250,194,2024-11-12,ganho
89557,6633,81,2023-02-28,cancelado
89558,2793,141,2024-04-08,em_negociacao
89559,6925,83,2024-09-22,ganho
89560,14834,151,2023-01-01,ganho
89561,23994,85,2023-09-11,ganho
89562,18418,113,2022-07-01,ganho
89563,12864,17,2022-12-24,ganho
89564,15828,126,2025-03-15,ganho
89565,543,142,2024-09-05,ganho
89566,2215,139,2022-02-27,ganho
89567,21641,139,2023-01-25,ganho
89568,3831,91,2022-10-18,cancelado
89569,6387,57,2025-09-25,em_negociacao
89570,16788,121,2022-04-09,ganho
89571,17205,13,2022-03-04,em_negociacao
89572,24768,167,2022-05-24,ganho
89573,13884,88,2024-06-28,em_negociacao
89574,11618,65,2025-08-27,em_negociacao
89575,11883,25,2023-08-18,ganho
89576,7233,51,2023-09-14,ganho
89577,20319,45,2025-01-05,ganho
89578,822,71,2023-04-06,ganho
89579,6304,111,2024-01-20,ganho
89580,18741,199,2022-05-09,ganho
89581,13505,6,2023-11-24,ganho
89582,8106,193,2023-12-07,ganho
89583,24930,121,2023-07-12,ganho
89584,15132,13,2023-09-03,ganho
89585,7582,185,2022-07-14,ganho
89586,14712,156,2023-03-02,ganho
89587,19724,99,2023-03-15,ganho
89588,9243,74,2023-06-07,ganho
89589,18113,142,2024-11-29,ganho
89590,7561,33,2024-07-22,ganho
89591,14521,14,2025-01-09,ganho
89592,11341,43,2022-02-23,ganho
89593,10212,51,2023-12-21,em_negociacao
89594,22864,180,2023-10-05,em_negociacao
89595,20271,45,2025-08-24,em_negociacao
89596,6040,140,2023-08-12,ganho
89597,21170,41,2023-06-01,ganho
89598,14726,134,2024-01-20,ganho
89599,9246,174,2022-05-30,em_negociacao
89600,19983,96,2025-05-11,ganho
89601,6537,168,2022-06-27,ganho
89602,19556,49,2022-04-05,ganho
89603,53,176,2022-07-01,ganho
89604,9318,55,2022-05-09,ganho
89605,24882,193,2022-12-07,ganho
89606,17064,173,2024-10-26,ganho
89607,17314,198,2022-11-12,ganho
89608,11336,29,2023-02-26,ganho
89609,22990,144,2022-02-01,ganho
89610,3406,4,2025-04-19,em_negociacao
89611,14315,75,2023-12-11,ganho
89612,11860,135,2023-09-17,ganho
89613,10653,157,2024-02-20,ganho
89614,237,39,2022-07-18,ganho
89615,7703,127,2024-01-18,ganho
